Protein,Cluster 0 Mean Expression,Cluster 1 Mean Expression,Difference (Cluster 1 - Cluster 0)
SFXN5,9.917239294603604,9.91291204983146,-0.004327244772143857
IL-12 p40,11.045217594324324,10.97321516,-0.07200243432432352
RPGP1,10.647706850810811,10.61986971224719,-0.02783713856362091
Inhibin bA chain,9.403837995090091,9.494820793348316,0.0909827982582243
sFRP-3,11.9115409090991,11.826810880674156,-0.08473002842494459
CUL4B,11.348653771432431,11.355800013820224,0.007146242387792157
IL-3 Ra,9.340144293711711,9.31392117388764,-0.02622311982407055
MCP-2,15.592983359279279,15.499014734382024,-0.09396862489725422
RMI1,9.796267482684685,9.812468288280899,0.016200805596213286
OCTC,12.970785847027027,12.96450780707865,-0.006278039948377057
ABC3G,12.740976971441443,12.840628561235956,0.09965158979451338
COOL-1,10.95249244054054,10.97365593752809,0.02116349698754938
NAB1,12.254063036666668,12.089548573483146,-0.16451446318352225
MCF2L,11.589590368198198,11.469900066516855,-0.11969030168134331
PGK2,9.674249152765766,9.72510925735955,0.05086010459378443
CAND1,9.393342632090091,9.341163091157302,-0.05217954093278898
SYFM,9.057805454657657,8.958303809370786,-0.09950164528687111
SPSB1,7.883327944855856,7.88281875111236,-0.0005091937434960059
DPY30,11.18094025009009,11.103827825955056,-0.07711242413503427
SULT 1A3,8.506143308963964,8.538414778213484,0.032271469249520734
DDX23,11.96541184207207,11.923732831797754,-0.04167901027431675
NUD12,8.952429535027028,8.916725249674156,-0.03570428535287107
GABR2,8.983407169333333,8.959001129078652,-0.024406040254680406
GNA1,10.149300433567568,10.055641922438202,-0.09365851112936596
DAPK1,9.594672621657658,9.662705685685394,0.06803306402773579
RBM46,11.038065633873874,11.092251164719102,0.0541855308452277
LAP,10.372933775531532,10.357460325370788,-0.015473450160744306
AGAP3,12.817343666126126,12.679876304044944,-0.13746736208118193
KIF3A,11.789559022882884,11.84701097494382,0.05745195206093712
tollip,10.204565136603604,10.199557188292136,-0.005007948311467558
MYOM3,10.141310617171172,10.044145182842696,-0.0971654343284758
Thioredoxin reductase 1,9.39802403591892,9.419059636134833,0.021035600215911998
IMA7,8.501607484252252,8.479671774348315,-0.02193570990393745
DHB14,10.829114862801802,10.726616754258428,-0.10249810854337404
TTL,10.747911322882883,10.753519788179776,0.005608465296893073
LIPA1,10.133921040792794,10.259316715325843,0.12539567453304912
ARHG1,12.008417342522522,12.04894572764045,0.04052838511792878
BARD1,10.577485637243242,10.573641896696628,-0.0038437405466140717
Tbx3,10.878671716234235,10.832814797505618,-0.0458569187286173
S26A7,10.94155699981982,10.891781647191012,-0.04977535262880828
RGS18,10.003792248378378,10.044513968247191,0.04072171986881301
QOR,10.479870228288288,10.470321484314606,-0.00954874397368144
DDX25,8.948040474873874,8.941629252977528,-0.006411221896346575
SMUF2,10.349667485432434,10.362166436988764,0.01249895155632963
LANC1,11.598679107477478,11.561872695168539,-0.03680641230893933
NMRL1,11.302284852522524,11.327856525393258,0.025571672870734474
pyruvate carboxylase,9.494921544378379,9.45667443388764,-0.03824711049073848
IF4G3,8.359938880981982,8.374823540382023,0.01488465940004069
NSF,7.7477340318828825,7.71668886775281,-0.031045164130072855
E41L1,11.448423668324324,11.436030894269663,-0.01239277405466055
FBRL,9.264688531306307,9.197228068078651,-0.06746046322765586
COAC,10.450445543792792,10.501852212730338,0.05140666893754542
PURA1,9.890201377855856,9.855293523831461,-0.03490785402439478
DOCK9,10.458000566486486,10.392758476101124,-0.06524209038536277
CHD7,10.043580372477477,10.10464683352809,0.061066461050613086
GNMT,8.737570611027026,8.721651428393258,-0.015919182633767903
PAPS1,8.924351895738738,8.873837817988763,-0.05051407774997507
DCP1A,13.69351443837838,13.704323624269662,0.01080918589128288
S100A11,10.489148332036036,10.493784338730336,0.004636006694299866
LGP2,10.683765928018017,10.693310484382023,0.00954455636400553
TANK,9.46414050373874,9.534754250089888,0.07061374635114781
EVPL,8.1121891849009,8.048486539224719,-0.063702645676182
MED4,8.682342276846848,8.655320721280898,-0.027021555565950095
EDA,10.038513616513512,10.047343524842697,0.008829908329184732
4-1BB,9.858174654846847,9.832555012067417,-0.025619642779430407
IL-17F,10.767881373333333,10.813895093932585,0.046013720599251684
P3C2A,8.615811566846846,8.524947056955057,-0.09086450989178907
CSN2,8.98838826545045,8.965527880764046,-0.02286038468640328
GA733-1 protein,13.321284415045044,13.47799005235955,0.1567056373145057
TIAM1,11.283842654864866,11.288601276404496,0.00475862153962936
MPDZ,14.887758404054054,14.811133398988764,-0.07662500506529035
RANB3,10.876988012405405,10.927941795617977,0.050953783212571935
kallikrein 5,16.391274706306305,16.39959824494382,0.008323538637515782
EEA1,11.934685125315315,11.999913353932586,0.06522822861727029
NCOA2,10.654522776009008,10.558290068651685,-0.09623270735732348
BDNF,10.258394914621622,10.254528876067416,-0.003866038554205531
IL-1 R AcP,10.522652352891892,10.451600862730336,-0.07105149016155643
FOXC2,8.513418090270271,8.37937777994382,-0.13404031032645136
UN13A,12.119626703963965,12.051929789325843,-0.06769691463812144
IL-15 Ra,9.082919232396396,9.122823447539325,0.03990421514292919
Glycoprotein hormones a-chain,11.470622613198199,11.335817574179776,-0.13480503901842233
sRANKL,9.080199282387387,9.086440406707865,0.006241124320478519
OSM,9.52886163308108,9.499511690101123,-0.029349942979957078
CD5,13.243880251171172,13.227619053146066,-0.016261198025105728
MAGI2,9.404126333567568,9.412165369516854,0.008039035949286344
PKP2,10.049810564981982,9.949150344382021,-0.10066022059996094
Carbonic Anhydrase IV,11.071626072837837,11.087334931617978,0.01570885878014039
ITSN1,10.86505316981982,10.870777351460674,0.005724181640854198
SHC2,11.12314939263063,10.976715171898876,-0.14643422073175394
Cystatin-S,10.54654249936937,10.5160612647191,-0.030481234650268973
IL-18 Ra,10.277294517036035,10.326314710932584,0.0490201938965491
TLN2,9.59796970307207,9.54466802305618,-0.053301680015890085
SPS1,12.320104242612613,12.313049303370788,-0.007054939241825764
IGFBP-6,8.221407500108109,8.205250467213483,-0.016157032894625445
DEFI6,8.996609643072071,8.933860009280899,-0.0627496337911726
Carbonyl reductase 3,12.596862357000001,12.609839006516856,0.012976649516854621
Flt3 ligand,8.870728527954956,8.907334603932584,0.03660607597762855
HB-EGF,12.76076118072072,13.003763417865168,0.2430022371444469
NKG2D,10.028655573531532,10.106162616842695,0.07750704331116332
SYCC,9.324987289540541,9.248683629584269,-0.07630365995627209
PSA4,12.142139254324324,12.254412372584268,0.11227311825994413
C1QC,9.607577845009008,9.575572473988764,-0.0320053710202437
CNTFR alpha,16.208775910540542,16.26351066280899,0.05473475226844826
GDP/GTP exchange protein,11.527608589189189,11.650287467460675,0.12267887827148627
MTHFS,10.107553613144145,10.117342027258426,0.009788414114280997
TSP2,11.208915518315315,11.16991161094382,-0.039003907371494506
RELT,12.945810691981983,12.797856443146067,-0.1479542488359158
PIANP,10.196670161261261,10.09665203375281,-0.10001812750845218
Adrenomedullin,13.337739105135133,13.289267067640449,-0.04847203749468498
S100A4,11.006164539045045,11.055823507258426,0.04965896821338056
RNF43,9.195651789216216,9.257003170786518,0.06135138157030262
TRAIL R4,10.04826497936937,9.737559368033708,-0.31070561133566166
Ephrin-A2,11.23539162045045,11.209024624382023,-0.026366996068427184
IFN10,9.2613538731982,9.232713032662922,-0.028640840535278045
IFNA7,7.593375898693694,7.624993109235955,0.03161721054226163
EFNB2,12.251080778378379,12.159554852359552,-0.09152592601882681
HHLA2,10.725341154864866,10.703119733483147,-0.022221421381718898
IL-1 sRII,10.604157946882882,10.431781665842697,-0.17237628104018476
AMGO2,9.286274557720722,9.287161195044943,0.0008866373242213399
RXFP1,10.059520322765765,10.0630106972809,0.0034903745151346754
C1QR1,10.334147380342342,10.389429756831461,0.055282376489119045
NRG4,8.709253926252252,8.57712445377528,-0.13212947247697215
H2B2E,8.553622537702703,8.562570150314606,0.008947612611903466
H31,8.27569009718919,8.239130401674158,-0.03655969551503091
IL-1F8,9.163379713756756,9.147642572584271,-0.015737141172484925
IL-1F6,11.850961828378379,11.970287881505618,0.11932605312723865
UCRP,10.711688999090091,10.612699289325842,-0.0989897097642487
Ephrin-A3,11.920092836306305,11.835889814606741,-0.08420302169956351
14-3-3 protein beta/alpha,8.644984019063063,8.629738472797753,-0.015245546265310495
14-3-3E,13.76723401234234,13.728670858764044,-0.03856315357829665
Annexin V,9.017346689855856,9.032574759460674,0.015228069604818373
SCP2D,11.717843672702704,11.750904144157303,0.03306047145459878
CDKN3,10.200049642198199,10.246067883292135,0.04601824109393604
RFFL,11.597756485495495,11.649928165955055,0.05217168045956022
PDCL2,12.445154983513515,12.522160673932582,0.07700569041906746
FOXJ2,14.637478639009009,14.610307614382021,-0.027171024626987617
HEXI2,13.199654747837837,13.115528161235956,-0.08412658660188121
RET7,9.41649558054054,9.436924380179775,0.020428799639235606
BHMT2,10.501523330189189,10.458630760617977,-0.04289256957121168
MYL6B,8.653529373711711,8.742110564955055,0.08858119124334429
DOK2,7.934647414108108,7.927613919404495,-0.00703349470361303
TRIM1,11.6703770390991,11.649947836966291,-0.0204292021328083
BLMH,8.211213963441441,8.14874411911236,-0.062469844329081425
PTN4,10.114240390225225,10.116340699471909,0.002100309246683807
ARHG8,12.635031693162162,12.628063484269662,-0.006968208892500272
RAB6B,6.605991837693694,6.64199544880899,0.036003611115295264
PPCE,8.381686577315316,8.417322454842697,0.03563587752738151
RAB14,10.433704356747748,10.48487634619101,0.05117198944326162
NF-ATc1,8.774231196648648,8.806222184179775,0.0319909875311275
RAB5C,14.030151171891891,13.98065439741573,-0.049496774476160965
AGAP2,9.523044734135135,9.565319608898877,0.042274874763741366
MBD1,9.024589236981981,9.06899603886517,0.044406801883187796
HNRH1,10.73002018153153,10.750495390449439,0.020475208917908105
VPS29,7.809248500441441,7.802538241797753,-0.006710258643688682
CSPG6,8.2657491299009,8.317408164719101,0.051659034818200666
UB2E1,12.956447483603602,12.874009884157303,-0.08243759944629936
DIDO1,10.036577088036037,10.011201887797753,-0.025375200238283213
DYLT1,9.470995083954955,9.461889302483145,-0.009105781471809848
RALA,11.307333586846848,11.179122914089888,-0.12821067275696052
RECO,11.170601766306307,11.198679666067417,0.028077899761109748
TPPC3,11.104688957657658,11.12715544988764,0.02246649222998265
FA69C,8.002826576108108,8.075696167876405,0.07286959176829733
Myostatin,13.29598733918919,13.352121258426967,0.05613391923777655
F210A,11.814835103153152,11.775145142584268,-0.039689960568884075
SEM6C,10.719360517477476,10.73484365247191,0.015483134994434877
STAB1,7.73211702427928,7.73323078316854,0.0011137588892600192
KIAA0040,8.562917082594595,8.569851664741574,0.0069345821469788405
CA130,10.771467120666667,10.770751097786517,-0.0007160228801499358
KRA24,16.21954277018018,16.166208995730337,-0.05333377444984322
ZN382,14.907203052612614,14.853084075393257,-0.05411897721935688
ECOP,10.179988248648648,10.324990580449438,0.14500233180078936
ZN526,10.161285160126125,10.171083907853934,0.009798747727808532
SUMO3,9.091924692081081,9.047959173134831,-0.04396551894624956
CTCF,8.500743363207208,8.463934575719101,-0.03680878748810734
FBX3,12.73155014936937,12.6634722747191,-0.06807787465027104
DUS16,10.83704910907207,10.822084379044943,-0.014964730027127615
T185A,8.55595433118018,8.58294237413483,0.026988042954650737
LSHR,13.771105034414415,13.913399683033708,0.14229464861929308
Ribonuclease UK114,9.17971795726126,9.172210774235955,-0.007507183025305508
GSTA4,13.011071143693695,12.84027685269663,-0.17079429099706367
DJC17,10.440719019954955,10.457117786606743,0.016398766651787966
MZF1,11.565123246765765,11.622808165213485,0.057684918447719724
RNF8,10.54658966936937,10.518187999438203,-0.028401669931167106
SKIL,13.513416993423425,13.465338204382022,-0.04807878904140317
PACN3,10.627071940522523,10.552870862955057,-0.07420107756746575
IF4B,10.981417939306306,11.070014739483147,0.08859680017684113
CAN2,10.675395794324324,10.671673196584269,-0.0037225977400545673
PKB beta,9.68363532463063,9.691492264280898,0.007856939650267236
M6PBP,10.057036614144144,9.990162624988763,-0.0668739891553809
PTN7,10.624126442711711,10.560196226820224,-0.06393021589148695
CO8G,11.108380863423424,11.092144025348315,-0.016236838075109006
Cystatin M,15.555367876666667,15.41280096764045,-0.1425669090262165
Azurocidin,9.859826250036036,9.915198891730336,0.055372641694299674
CRLF1,12.666364395135135,12.509357583483146,-0.15700681165198915
RHG05,8.808144794162162,8.823927974651685,0.015783180489522763
S100A3,14.12705846054054,14.065022144606742,-0.0620363159337991
NETO1,8.590708012819821,8.590789721898876,8.170907905480362e-05
MESD2,17.399014905855857,17.38877560674157,-0.010239299114285672
CC134,10.005370601288288,10.008911006337078,0.003540405048790163
PAP1,9.495204077351351,9.479135609516854,-0.016068467834497113
Secretagogin,10.637506750963963,10.626115997528089,-0.011390753435874146
IgJ,11.324714953693693,11.38224274494382,0.05752779125012708
VWC2,10.094952482531532,10.102772455438203,0.007819972906670358
AGO1,10.610332823423423,10.632227807191011,0.021894983767587917
MD2L1,11.628192939504505,11.66262371941573,0.034430779911225784
CLIC4,10.001564548054054,10.043165790651685,0.04160124259763087
CUTC,9.480124545369371,9.397051991404494,-0.08307255396487712
TXN4B,9.605362517927928,9.739283335280899,0.1339208173529709
Calpactin I light chain,11.422509513963965,11.41304023941573,-0.009469274548234097
CCNA1,10.371310026108109,10.453951152764045,0.08264112665593615
CPLX2,15.317098090180181,15.280422783146069,-0.03667530703411259
CRADD,14.60671820801802,14.663471304719101,0.05675309670108142
AGO3,10.01105496554054,10.50618613113483,0.49513116559429093
Ferritin light chain,8.342665270423424,8.291958213932585,-0.05070705649083962
NEUM,10.467312558621622,10.467880913325843,0.000568354704221008
GBP1,10.507458393117117,10.596361752123595,0.08890335900647806
MAPIP,13.426350238558559,13.397596859438202,-0.02875337912035647
RBBP4,10.348630805171172,10.193223791292136,-0.15540701387903688
SDF2,10.389918300486485,10.334274076056179,-0.055644224430306366
SELM,10.358427883063063,10.263350538505618,-0.09507734455744554
IFN-g,10.53623978936036,10.775302608898876,0.23906281953851583
Hemopexin,8.563321802252252,8.474309920011235,-0.0890118822410173
ANKR1,8.879089342432431,8.891567385157304,0.012478042724872296
Apo A-V,9.075393209036037,9.006174904921348,-0.06921830411468832
Apo C-I,9.121044165639638,9.125695623089888,0.004651457450249197
BAI3,10.005783839648648,10.05030458769663,0.04452074804798123
LPLC1,8.901352171162161,8.874767539348316,-0.026584631813845405
BMPER,11.12064317409009,11.145145330573035,0.024502156482945736
BOLA1,9.85016848654955,9.852615472910113,0.002446986360563841
CA11 protein,11.882650439819821,11.909895110786517,0.02724467096669514
Carboxypeptidase B1,10.691452587837839,10.608002437932585,-0.08345014990525357
CATE,12.131408023693693,12.156786800786518,0.025378777092825544
Discoidin domain receptor 2,11.241311126873875,11.270953866426966,0.0296427395530916
Endothelin 3,10.021268689243243,10.060356097449437,0.039087408206194496
KLOTHO,10.103924651576577,10.016223398876404,-0.08770125270017282
FABP2,8.720015945567567,8.734966456764045,0.014950511196477834
FABPA,11.369008191810812,11.252189216977529,-0.11681897483328285
Neuropilin-2,9.316505563126126,9.297234325123595,-0.019271238002531277
FcRIIIa,10.674330006666667,10.674731286179775,0.00040127951310786614
FRDA,9.258609020441442,9.31822842835955,0.059619407918107825
Galanin,9.798451393432433,9.819793024337079,0.02134163090464547
GAS-6,10.829721337981981,10.81473881152809,-0.014982526453891865
UNC5B,10.268790306423424,10.329090507820226,0.060300201396801256
GST M1-1,11.898714120135136,11.893619966853933,-0.005094153281202551
HERV1,14.17974393018018,13.96853278988764,-0.21121114029254073
ID-1,9.346225482207208,9.208923827202247,-0.13730165500496128
ID2,8.992334913333334,9.140700455449439,0.14836554211610498
IFN21,12.784688022072071,12.878898708988764,0.09421068691669277
IFNA4,16.366843975945944,16.277487153258427,-0.08935682268751677
KIAP,10.623839401027027,10.64617621916854,0.022336818141512893
LCAT,10.801295465135135,10.852425104606741,0.05112963947160587
LYG2,12.225647981891893,12.285755061235955,0.06010707934406234
Maspin,7.885641808540541,7.800958794134832,-0.08468301440570869
MK10,14.793021860360362,14.829188071685394,0.03616621132503184
MMP20,14.35676986945946,14.456638086179776,0.09986821672031532
MYP2,10.60417160391892,10.73107159347191,0.12689998955299053
NEUR1,9.011919952162163,9.14969106022472,0.137771108062557
LOXL3,11.65200605117117,11.660556221123596,0.00855016995242508
OPT,12.024726563603604,11.89475833764045,-0.12996822596315383
OTCase,12.637688842342342,12.767264653483146,0.1295758111408034
Otoraplin,12.200516004504504,12.244428264606743,0.04391226010223903
p60-Src,10.291294273873875,10.374902114707865,0.08360784083398975
PNOC,15.29157132855856,15.128617630224719,-0.16295369833384044
PNP,10.079838352621621,10.14446765113483,0.06462929851320887
RAMP1,12.318191905405405,12.395974018651685,0.07778211324628082
RAMP3,11.545156054315315,11.957350979438202,0.41219492512288625
RND3,12.71791532864865,12.801248463146067,0.0833331344974173
NEC2,13.094294574234233,13.145396647191012,0.0511020729567786
SAP3,8.432660021828829,8.411178404617978,-0.021481617210850956
SCCA2,12.526568979270271,13.131467518325842,0.6048985390555703
SMDF,9.257907932594595,8.788687605393259,-0.4692203272013362
Sorbitol dehydrogenase,10.19770099190991,10.145857309820224,-0.05184368208968593
SQSTM,9.790336336486487,9.811746522876405,0.021410186389918096
TIM-4,13.67935360162162,13.591820891011237,-0.08753271061038426
5'-Nucleotidase,9.721938340729729,9.636052279505618,-0.08588606122411058
a1-Microglobulin,10.254784436666666,10.300971719640449,0.04618728297378283
Aminopeptidase N,9.614972187684685,9.626171433067416,0.011199245382730538
CD26,11.971078199252252,12.137815986404494,0.16673778715224152
CD8A,10.3795790558018,10.321780223775281,-0.05779883202651881
CNPY4,11.029125216666667,11.056653001235956,0.027527784569288727
CO9A1,11.837716803333333,11.814339579101123,-0.02337722423220967
CTHR1,17.339768638378377,17.049937616853935,-0.2898310215244422
FHR1,15.710089998918919,15.59019703011236,-0.11989296880655864
Hexosaminidase B,10.679235103972973,10.679241455011235,6.3510382624087924e-06
LIPR2,14.475125356396397,14.418428666404495,-0.05669668999190236
LRP11,12.057074875585586,12.001278369438202,-0.055796506147384406
PIN1,9.132534044756756,9.127788284516853,-0.004745760239902808
PLTP,11.971204837396396,11.798802877966292,-0.17240195943010406
REG3G,11.251564186504506,11.247755586966292,-0.003808599538213997
VNN2,12.676191104954956,12.561273567977528,-0.11491753697742801
LL-37,15.196805805675677,15.170173871573034,-0.02663193410264242
A2ML1,13.08070115054054,13.06936830966292,-0.011332840877619432
Agrin,13.480984862792791,13.555849617865167,0.074864755072376
ABP1,15.529729973333334,15.600644540449437,0.07091456711610356
"carboxylesterase, liver",10.44569087916216,10.457324208730336,0.0116333295681752
CD248,10.193401857450452,10.149476233730336,-0.043925623720115325
CRIM1,12.920870526306306,12.969552381011237,0.04868185470493103
FGFP1,14.091675094954955,14.077458041235955,-0.014217053718999395
FOLR3,12.534138832072072,12.246520284494384,-0.28761854757768823
HS3S1,12.728249882072072,12.739317730898877,0.011067848826805005
Attractin,10.443042510333333,10.45702182280899,0.013979312475656869
Lefty-A,9.492457710054053,9.554412026235955,0.06195431618190206
LRP12,10.743369969081082,10.86759010516854,0.12422013608745885
NAG,6.5115443395315316,6.592341074247191,0.08079673471565929
NPTXR,11.633092393783784,11.701493773595505,0.06840137981172134
Prostasin,9.053532517459459,9.004047470303371,-0.0494850471560877
Pseudocholinesterase,9.245857666405406,9.320919500977528,0.07506183457212146
SAA,11.3014890549009,11.294618553067416,-0.006870501833484255
SAA-4,11.462998203036037,11.37313011486517,-0.08986808817086711
Alcadein alpha-1,10.282310276630632,10.289280348449438,0.006970071818805934
GAPR1,15.104483711711712,15.209819768651684,0.10533605693997217
HEM2,9.700475808738739,9.673107330696629,-0.027368478042109956
PGAM2,9.952250767234235,9.96218938564045,0.009938618406215127
ADH1G,8.41752897090991,8.256501308921349,-0.16102766198856067
GSHB,11.783624949279279,11.73739425202247,-0.046230697256808284
DLDH,9.380031492864864,9.301064731393259,-0.0789667614716052
Cysteine-rich protein 1,10.739170787342342,10.711635059404495,-0.0275357279378472
EphB4,12.841326824594594,12.91932041022472,0.07799358563012682
Malate dehydrogenase 2,11.153861547657657,11.13670902247191,-0.017152525185746725
Marapsin,14.522127642612613,14.471620218202249,-0.050507424410364266
SLIK1,12.14481352891892,12.108435745842696,-0.03637778307622419
Vimentin,14.530952963423424,14.43964704269663,-0.09130592072679455
KCRU,11.68687643063063,11.63822903247191,-0.04864739815871921
kallikrein 14,12.620065903603603,12.663340885955057,0.04327498235145377
Calcineurin B a,8.083972988153153,8.033957280089886,-0.05001570806326683
SERA,12.927184161621623,12.856864405393258,-0.07031975622836484
ACES,10.582351462981983,10.602752456505618,0.020400993523635336
Alpha-amylase 2B,11.47728464927928,11.40122540764045,-0.0760592416388306
ANTR2,10.262193168252253,10.264526404078651,0.0023332358263985498
BGLR,11.79184152971171,11.607459330707863,-0.18438219900384745
CA125,9.802261812801802,9.725822375011237,-0.07643943779056528
Calponin-1,10.544822927864864,10.536259486235956,-0.008563441628908208
CD3-zeta,12.235159199630631,12.365632090786518,0.13047289115588612
Collagen II,10.954932590351353,10.900883964820226,-0.054048625531127215
Complement receptor type 2,10.891117184234234,10.919717455505618,0.028600271271383093
CSPG3,10.661967046027028,10.753896615842697,0.0919295698156688
Cyclin A,10.50758678463964,10.59573379458427,0.08814700994462932
ECP,9.948010328288289,9.93268283477528,-0.015327493513009216
ENPP6,10.851489489306307,10.991081106516853,0.13959161721054691
EPHA7,12.809110716666668,12.653743497977528,-0.15536721868913972
FANK1,9.000433673954955,8.980209015955056,-0.02022465799989881
FCN1,11.048091470432434,11.106431701123595,0.058340230691161565
FCRLB,8.679813329306306,8.760179471370787,0.08036614206448078
FHR2,9.888515332108108,9.865276447314606,-0.02323888479350167
fibulin 5,9.224715023828828,9.27952311244944,0.05480808862061082
FOLR2,8.679085534936938,8.664451531033707,-0.014634003903230663
"galactosidase, alpha",12.976237367387387,12.99653850741573,0.0203011400283426
"Gc-Globulin, Mixed Type",10.145836082036036,10.179596917685393,0.033760835649356835
Glutathione peroxidase,11.354785317747748,11.406557088876404,0.051771771128656496
HTRA1,9.41938446135135,9.399324916898877,-0.020059544452474043
HEXI1,8.605663257198199,8.613409005516854,0.0077457483186549325
IL-6 sRa,9.848351329522524,9.949112384022472,0.10076105449994799
Integrin alpha-2,10.86558200036036,10.863010678089887,-0.0025713222704730754
JNK2,10.893515136216216,10.926184177853932,0.03266904163771578
Keratin 19,9.25888072053153,9.183139569741572,-0.07574115078995902
KPYR,9.71000615927027,9.691313166561796,-0.018692992708473355
KS6B1,13.441477531981983,13.275932613820224,-0.16554491816175876
LIN7B,9.059272433351351,9.171731014786516,0.11245858143516507
LIPP,8.486476963414415,8.477387668651685,-0.009089294762729239
LIRA2,15.005894878918918,14.948089151123597,-0.057805727795321005
lymphotactin beta,12.55001275963964,12.404567100786515,-0.14544565885312544
NLGN1,12.65510847144144,12.579310759101125,-0.07579771234031618
OBCAM,12.570742774234235,12.517092626516854,-0.05365014771738075
PD-1,17.00167540108108,16.972803665955055,-0.02887173512602459
Perlecan,12.527871015675677,12.706138658202248,0.17826764252657057
PKB,11.740369476486487,11.781379704494382,0.04101022800789522
PSG1,10.49259629808108,10.504661745719101,0.012065447638020643
RBP,11.114252706036037,11.037046306292135,-0.07720639974390231
SLIT1,11.567109804954955,11.563927889438203,-0.003181915516751843
SMOC2,13.368934762252254,13.438464400561799,0.06952963830954495
SORC1,9.643641401963965,9.746576168516855,0.10293476655288991
SORC3,9.838144257846848,9.982332374876405,0.14418811702955736
TAGL,9.296694393567567,9.396857495033707,0.1001631014661406
TEFF1,7.927009052207207,8.128683773651685,0.20167472144447807
Biotinidase,7.323072184774775,7.252377378651685,-0.07069480612308965
COAA1,9.178720422531532,9.150328259235955,-0.028392163295576367
BMP-2,13.365160277027027,13.453499358539327,0.08833908151230041
BMP-4,9.701103597540541,9.720018329415732,0.018914731875190327
BMP-8,9.884757121072072,9.964458599921349,0.0797014788492767
BRAF1,11.255796114486486,11.500268660056179,0.24447254556969256
C1QL2,10.430803394387388,10.356735819348314,-0.07406757503907357
CD79A,9.804395291603603,9.788100002651685,-0.016295288951917897
DKK2,9.532675705576578,9.640711310910113,0.1080356053335354
INHBC,10.816830705549549,10.77767921111236,-0.03915149443718846
Mannose-binding lectin,8.89598796236937,8.807548940146068,-0.08843902222330158
NODAL,10.105561990153154,10.16195632508989,0.05639433493673529
PgR,14.335980975315314,14.367258708426965,0.03127773311165072
TXLNA,11.996203164774775,12.033110936966294,0.03690777219151897
ALT,9.607255565081081,9.664114647505619,0.05685908242453763
VEGF sR3,8.137894593603603,8.089092842730336,-0.04880175087326677
SHC1,8.42160321118919,8.408020302,-0.013582909189189252
complement factor H-related 5,9.954638804216216,9.940253536898876,-0.014385267317340578
IGF-II receptor,10.73461284709009,10.611124171606741,-0.1234886754833493
NID2,10.953521016486485,10.981611227977528,0.028090211491042183
WIF-1,12.014567765495496,11.984704703483146,-0.029863062012349673
GRB2-related adapter protein 2,8.53734536618919,8.56292454905618,0.025579182866991346
TEC,9.984388294990993,9.942474149539326,-0.04191414545166694
EPHA4,11.962154785225225,11.979546343483145,0.017391558257919826
GIP,9.095465563315315,9.176271887921349,0.08080632460603354
Growth hormone-releasing factor,12.675932791531531,12.627172266516855,-0.04876052501467676
LGR5,8.555469822441442,8.47389082935955,-0.08157899308189087
ROBO4,9.197577327117116,9.263993683865168,0.0664163567480518
sPLA(2)-IID,9.438582868135136,9.464011559483145,0.025428691348009735
TIGIT,13.28568964045045,13.077994063483146,-0.20769557696730345
TREM2,15.854899114144143,15.808367487078652,-0.046531627065490966
SPLC2,8.650851826864866,8.702726132438203,0.051874305573337054
LGR4,12.809406542972974,12.786938281011235,-0.022468261961739344
Cadherin-11,11.303296858108109,11.271875793707865,-0.03142106440024328
UNC5H4,11.086613000837838,11.177405298022471,0.09079229718463289
Soggy-1,11.823358202846846,12.055188803595504,0.23183060074865836
VEGF sR1,9.911831057288287,9.949664828303371,0.037833771015083784
Desmoglein-3,7.880874661603603,7.968064126910113,0.08718946530650928
ALK-1,11.485657249594595,11.623718578426965,0.13806132883236977
CD320,12.316494393873873,12.201006722134832,-0.11548767173904118
PACAP,11.276105503063063,11.28063673022472,0.004531227161656659
NRX3A,11.209479841981983,11.172365369438202,-0.03711447254378086
GFP_AEQVI,8.775106115819819,8.70853714016854,-0.06656897565127906
HMGA1,9.831531098387387,9.876345052044943,0.04481395365755603
STA5B,10.352257474621622,10.397595701808989,0.0453382271873668
MYOC,10.870535667747749,10.897498219662921,0.026962551915172384
Alpha-1B-glycoprotein,9.256724826018019,9.316098244932585,0.059373418914566045
AP4A,13.22363085945946,13.121267081797752,-0.1023637776617079
B3GN4,12.555732010720721,12.355460279887641,-0.20027173083308014
CHIA,12.200881113513512,12.059915795898876,-0.14096531761463638
FADD,12.799113668126127,12.772328244157302,-0.026785423968824773
FAIM1,9.679902857045045,9.680864573595507,0.0009617165504618441
GLRX3,9.684636362837837,9.714680808640448,0.03004444580261101
GLRX5,14.769199788198197,14.871557230898878,0.10235744270068103
GPN1,9.490552650396397,10.117727653640449,0.6271750032440515
C1T9A,14.275232444324324,14.247861707528088,-0.027370736796235917
Aldose reductase,9.638940276387387,9.637692836910112,-0.0012474394772752362
Gelsolin,11.55612674681081,11.507555396224719,-0.048571350586090745
KIRR2,12.700337755612614,13.277296818426965,0.5769590628143515
LRP10,10.63903179891892,10.62791432730337,-0.01111747161554888
SDC3,9.128860513837838,9.192430320752809,0.0635698069149715
CAD17,14.752703205585584,14.75260406775281,-9.913783277504251e-05
RSPO1,12.186032645315315,12.200933181011235,0.014900535695920425
ENOB,12.712965397657657,12.572913570112359,-0.14005182754529777
CD69,11.911570665405405,11.878300712696628,-0.03326995270877653
